query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00352,rollable keyboard current model,general,rollable,keyboard,2,6,"12 Best Roll Up Piano Keyboards 2026 For Portable, Easy Access Playing","The speaker is also on the tinny side. BABY JOY 61 Keys Roll Up Piano This BABY JOY 61 Key Roll Up Piano is a roll up piano with many standard features. 128 tones, 15 songs, USB MIDI capabilities, built-in speaker, and about 10 hours of battery life on a single charge of the 1200mah battery. What sets this keyboard apart is the slightly raised ...",https://www.musicindustryhowto.com/roll-up-piano-keyboard/,https://musicindustryhowto.com/roll-up-piano-keyboard,musicindustryhowto.com,general_web,search_result,https://www.musicindustryhowto.com/roll-up-piano-keyboard/,200.0,True,allowed,"12 Best Roll Up Piano Keyboards 2026 For Portable, Easy Access Playing - Music Industry How To","Spread the love 1 1ShareRoll up pianos are designed to be rolled up and put in a suitcase or box for traveling. Piano has always been one of the most difficult instruments to travel with (you can’t just wear them on you back like a guitar) and roll up pianos are designed to solve this problem. Unfortunately,...",1,11,0,20
mq-00357,roll up piano keyboard current model,general,rollable,piano keyboard,2,5,Best Flexible Roll Up Piano Comparison - May 2026,"ROLL-UP DESIGN FOR EASY STORAGE AND TRAVEL: This 49-key rainbow piano keyboard is flexible, lightweight, and rolls up for compact storage. Ideal for small spaces, classrooms, or on-the-go music play, it's perfect for young learners who want to explore music anywhere without bulky instruments or setup.",https://www.bestchoice.com/comparison/flexible-roll-up-piano,https://bestchoice.com/comparison/flexible-roll-up-piano,bestchoice.com,general_web,search_result,https://www.bestchoice.com/comparison/flexible-roll-up-piano,200.0,True,allowed,,,1,0,0,20
mq-00343,roll up drum kit official product,general,rollable,drum kit,2,2,Roll Up Drum Kit - fixergear.com,"This Roll Up Drum Kit is a full-blown electronic percussion setup in one flexible pad. With built-in speakers, foot pedals, colorful lights, and realistic drum sounds, it turns any table into a stage.",https://www.fixergear.com/products/roll-up-drum-kit/,https://fixergear.com/products/roll-up-drum-kit,fixergear.com,general_web,search_result,https://www.fixergear.com/products/roll-up-drum-kit/,,False,"allowed; HTTPSConnectionPool(host='www.fixergear.com', port=443): Max retries exceeded with url: /products/roll-up-drum-kit/ (Caused by ResponseError('too many 503 error responses'))",,,1,0,1,20
mq-00225,roll up dish drying rack product model,general,rollable,dish drying rack,1,4,Best Roll Up Dish Drying Rack — Home Essentials Guide (HEG),Discover the roll up dish drying rack to enhance your experience. Find top solutions based on thorough testing and reviews.,https://www.homeessentialsguide.com/best-roll-up-dish-drying-rack,https://homeessentialsguide.com/best-roll-up-dish-drying-rack,homeessentialsguide.com,general_web,search_result,https://www.homeessentialsguide.com/best-roll-up-dish-drying-rack,200.0,True,allowed,Best Roll Up Dish Drying Rack,Discover the roll up dish drying rack to enhance your experience. Find top solutions based on thorough testing and reviews.,1,1,0,20
mq-00236,roll top camping table manufacturer product,general,rollable,roll-top camping table,1,5,Roll Top Camping Tables: Portable & Lightweight Outdoor Solutions,"Need space-saving camping gear? Discover premium roll top camping tables with adjustable heights and weather-resistant designs. Perfect for hiking, picnics, and BBQs. Click to explore top-rated options!",https://www.accio.com/plp/roll-top-camping-tables,https://accio.com/plp/roll-top-camping-tables,accio.com,general_web,search_result,https://www.accio.com/plp/roll-top-camping-tables,200.0,True,allowed,Roll Top Camping Tables: Portable & Lightweight Outdoor Solutions,"Need space-saving camping gear? Discover premium roll top camping tables with adjustable heights and weather-resistant designs. Perfect for hiking, picnics, and BBQs. Click to explore top-rated options!",1,0,0,20
mq-00370,rollable display manufacturer product,general,rollable,rollable display,3,4,Who Are the Leading Flexible Display Manufacturers Today?,"Flexible display manufacturers are at the forefront of innovation, producing bendable, foldable, and rollable screens that redefine device design and user experience.",https://www.panoxdisplay.com/knowledge/who-are-the-leading-flexible-display-manufacturers-today.html,https://panoxdisplay.com/knowledge/who-are-the-leading-flexible-display-manufacturers-today.html,panoxdisplay.com,general_web,search_result,https://www.panoxdisplay.com/knowledge/who-are-the-leading-flexible-display-manufacturers-today.html,200.0,True,allowed,Who Are the Leading Flexible Display Manufacturers Today?,"Flexible display manufacturers are at the forefront of innovation, producing bendable, foldable, and rollable screens that redefine device design and user experience. Industry leaders like Samsung, LG, BOE, Royole, and Panox Display",1,2,0,20
mq-00230,roll top backpack product model,general,rollable,roll-top backpack,1,8,4 Best Rolltop Backpacks - Nomads Nation,4 Best Rolltop Backpacks + Honest Comparisons & Rankings / Pros & Cons for Each / Video Included,https://nomadsnation.com/4-best-rolltop-backpacks/,https://nomadsnation.com/4-best-rolltop-backpacks,nomadsnation.com,general_web,search_result,https://nomadsnation.com/4-best-rolltop-backpacks/,403.0,False,allowed; http_status:403,,,0,0,0,20
mq-00193,popular modular sofa official product,general,modular,modular sofa,1,8,Modular Sectional Couches | Lovesac Sactionals,"Lovesac modular sectionals, or Sactionals, are designed for real life. Buy customizable sectional couches built for comfort that will last a lifetime.",https://www.lovesac.com/sactionals?srsltid=AfmBOopbKD6yWA3mqzg7HTWJBbYJjOZmjeY77QOA87OVruxN2zhgqpJ-,https://lovesac.com/sactionals,lovesac.com,known_official,search_result,https://www.lovesac.com/sactionals?srsltid=AfmBOopbKD6yWA3mqzg7HTWJBbYJjOZmjeY77QOA87OVruxN2zhgqpJ-,200.0,True,allowed,Modular Sectional Couches | Lovesac Sactionals,"Lovesac modular sectionals, or Sactionals, are designed for real life. Buy customizable sectional couches built for comfort that will last a lifetime.",1,0,0,20
mq-00191,site:containerstore.com popular modular shelving product,known_official_site,modular,modular shelving,1,10,Organize Your Home with Storage & Closet Solutions - The Container Store,"Storage & Organization Solutions! Shop for kitchen, closet, travel & home decor at The Container Store. Explore Custom Spaces and contact a designer today.",https://www.containerstore.com/welcome.htm,https://containerstore.com/welcome.htm,containerstore.com,known_official,search_result,https://www.containerstore.com/welcome.htm,307.0,True,allowed,Access to this page has been denied,px-captcha,1,0,1,20
mq-00168,site:lowes.com popular modular closet system product,known_official_site,modular,modular closet system,1,6,Wood Closet Systems for Organized Storage | Lowe's,"What is a wood closet system, and how is it different from a basic closet rod and shelf? A wood closet system is a modular storage kit that includes vertical panels, shelves, hanging rods, drawers, and sometimes shoe or accessory organizers.",https://www.lowes.com/pl/closet-organization/wood-closet-organizers/wood-closet-systems/4294687709,https://lowes.com/pl/closet-organization/wood-closet-organizers/wood-closet-systems/4294687709,lowes.com,known_official,search_result,https://www.lowes.com/pl/closet-organization/wood-closet-organizers/wood-closet-systems/4294687709,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,20
mq-00208,site:target.com modular storage cubes product,known_official_site,modular,modular storage cubes,1,8,"Heynemo Cube Storage Organizer with Sliding Door, Stackable ... - Target","Read reviews and buy Heynemo Cube Storage Organizer with Sliding Door, Stackable Bookshelf, Wooden Modular Cubby Storage System at Target. Choose from contactless Same Day Delivery, Drive Up and more.",https://www.target.com/p/heynemo-cube-storage-organizer-with-sliding-door-white-stackable-bookshelf-wooden-modular-cubby-storage-system-set-of-1/-/A-1002286458,https://target.com/p/heynemo-cube-storage-organizer-with-sliding-door-white-stackable-bookshelf-wooden-modular-cubby-storage-system-set-of-1/-/A-1002286458,target.com,known_official,search_result,https://www.target.com/p/heynemo-cube-storage-organizer-with-sliding-door-white-stackable-bookshelf-wooden-modular-cubby-storage-system-set-of-1/-/A-1002286458,,False,blocked_by_robots_txt,,,1,0,1,20
mq-00306,site:ikea.com popular modular desk product,known_official_site,modular,modular desk,2,10,TROTTEN System - Affordable Modular Office Furniture - IKEA,"Working from home or at the office? The TROTTEN system lets you create an affordable and modular office space - wherever you work. The system features flexible desks and ergonomic chairs, as well as storage units, room dividers, monitor stands and whiteboards. All with a 10-year limited warranty, so you can be sure to have a high-quality workspace.",https://www.ikea.com/us/en/cat/trotten-system-55989/,https://ikea.com/us/en/cat/trotten-system-55989,ikea.com,known_official,search_result,https://www.ikea.com/us/en/cat/trotten-system-55989/,200.0,True,allowed,TROTTEN System - Affordable Modular Office Furniture,"From home office to high-rise business space, shop TROTTEN office furniture at IKEA. Designed to be as flexible and fluid as any workday can be.",1,14,0,20
mq-00216,site:milwaukeetool.com popular modular tool storage product,known_official_site,modular,modular tool storage,1,10,"20"" PACKOUT Tool & Accessory Storage Tote | Milwaukee Tool","The PACKOUT modular storage system is the industry's most durable and versatile storage system. The 20"" PACKOUT tote features an impact-resistant molded base that connects with all other PACKOUT system components via integrated locking cleats.",https://www.milwaukeetool.com/products/details/20-packout-tote/48-22-8320,https://milwaukeetool.com/products/details/20-packout-tote/48-22-8320,milwaukeetool.com,known_official,search_result,https://www.milwaukeetool.com/products/details/20-packout-tote/48-22-8320,200.0,True,allowed,"20"" PACKOUT Tool & Accessory Storage Tote | Milwaukee Tool","The PACKOUT modular storage system is the industry's most durable and versatile storage system. The 20"" PACKOUT tote features an impact-resistant molded base that connects with all other PACKOUT system components via integrated locking cleats. The durable tote is constructed with 1680D ballistic material and all-metal hardware so it can withstand harsh jobsite environments. The 20"" storage tote features 32 pockets, including two zippered pockets, to organize tools and accessories for easy access and visibility. Th…",1,16,0,20
mq-00309,modular laptop official product,general,modular,modular laptop,2,6,Framework Laptop 13 Pro is a major overhaul for the modular ...,"Framework Laptop 13 Pro is a major overhaul for the modular, upgradeable laptop Laptop includes Core Ultra Series 3 CPUs, a bigger battery, and a touchscreen.",https://arstechnica.com/gadgets/2026/04/framework-laptop-13-pro-is-the-first-major-revision-to-the-original-framework-laptop/,https://arstechnica.com/gadgets/2026/04/framework-laptop-13-pro-is-the-first-major-revision-to-the-original-framework-laptop,arstechnica.com,general_web,search_result,https://arstechnica.com/gadgets/2026/04/framework-laptop-13-pro-is-the-first-major-revision-to-the-original-framework-laptop/,200.0,True,allowed,"Framework Laptop 13 Pro is a major overhaul for the modular, upgradeable laptop","Laptop includes Core Ultra Series 3 CPUs, a bigger battery, and a touchscreen.",1,0,0,20
mq-00317,modular phone top rated product,general,modular,modular phone,2,6,Best of the Best Modular Smartphones 2026 - The Tech Edvocate,"This article explores the best modular smartphones of 2026, highlighting their unique features, advantages, and the technology that drives their appeal. Modular Smartphones: An Overview",https://www.thetechedvocate.org/best-of-the-best-modular-smartphones-2026/,https://thetechedvocate.org/best-of-the-best-modular-smartphones-2026,thetechedvocate.org,general_web,search_result,https://www.thetechedvocate.org/best-of-the-best-modular-smartphones-2026/,200.0,True,allowed,Best of the Best Modular Smartphones 2026 - The Tech Edvocate,"Spread the loveIntroduction: The Rise of Modular Smartphones In recent years, the smartphone industry has experienced a significant shift towards modular designs, allowing consumers to customize and upgrade their devices. As we step into 2026, modular smartphones have evolved to meet the demands of tech-savvy users seeking flexibility, sustainability, and enhanced performance. This article explores the best modular smartphones of 2026, highlighting their unique features, advantages, and the technology that drives…",1,0,0,20
mq-00174,site:keychron.com modular mechanical keyboard product,known_official_site,modular,modular mechanical keyboard,1,8,Keychron Q60 QMK Custom Mechanical Keyboard,"Keychron Q60 is a fully customized mechanical keyboard packed with all premium features and unlimited possibilities. Q60 is an all-metal keyboard that allows customizable capabilities for every key switch, keycap, and stabilizer. It's made for your personalized experience and a more comfortable typing experience.",https://www.keychron.com/products/keychron-q60-qmk-custom-mechanical-keyboard,https://keychron.com/products/keychron-q60-qmk-custom-mechanical-keyboard,keychron.com,known_official,search_result,https://www.keychron.com/products/keychron-q60-qmk-custom-mechanical-keyboard,200.0,True,allowed,Keychron Q60 QMK Custom Mechanical Keyboard,"Keychron Q60 is a fully customized mechanical keyboard packed with all premium features and unlimited possibilities. Q60 is an all-metal keyboard that allows customizable capabilities for every key switch, keycap, and stabilizer. It’s made for your personalized experience and a more comfortable typing experience.",1,16,0,20
